,states,actions,rewards1,rewards2,rewards3,rewards,nextStates,dones
1050,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.125, 0.0]",3.0,7.5,9.0,8.5,11.977160363027336,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.13888888888888887, 0.5]",0.0
1051,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0,4.0,9.5,7.5,17.61675396541514,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1052,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.23148148148148145, 0.5]",2.0,6.0,10.0,8.5,12.77269480634174,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.09259259259259259, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1053,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",3.0,7.5,7.5,6.5,14.52579386194692,"[1.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",0.0
1054,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.13888888888888887, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.19444444444444442, 0.5]",0.0
1055,"[1.0, 0.0, 0.25, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",0.0
1056,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.09259259259259259, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.28703703703703703, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1057,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.19444444444444442, 0.5]",2.0,6.0,9.0,7.5,14.52579386194692,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1058,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.28703703703703703, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.5,9.0,15.490610979144048,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.25925925925925924, 0.5]",0.0
1059,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1060,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,9.5,8.0,17.61675396541514,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1061,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",3.0,7.5,8.5,6.5,12.77269480634174,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1062,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.25925925925925924, 0.5]",2.0,6.0,10.0,8.5,12.77269480634174,"[0.0, 0.0, 0.1944444444444444, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 1.0, 0.0, 0.4027777777777778, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1063,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,7.5,12.0,8.5,8.142951342982705,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1064,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0,4.0,9.5,8.0,17.61675396541514,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",0.0
1065,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1066,"[0.0, 0.0, 0.1944444444444444, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0, 1.0, 0.0, 0.4027777777777778, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",1.0,5.0,8.5,6.5,17.61675396541514,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.19444444444444442, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1067,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.19444444444444442, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0,4.0,10.5,9.0,15.490610979144048,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1068,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1069,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,8.0,5.0,18.786875608116514,"[0.0, 0.0, 0.1527777777777778, 0.5, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1070,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",1.0,5.0,7.5,5.0,20.034717849141856,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1071,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[0.0, 0.0, 0.287037037037037, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1072,"[0.0, 0.0, 0.1527777777777778, 0.5, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.0,8.5,16.519512171778537,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1073,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.12037037037037034, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0,4.0,10.0,8.0,16.519512171778537,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1074,"[0.0, 0.0, 0.287037037037037, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0,4.0,10.5,9.5,15.490610979144048,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.24074074074074073, 0.5]",0.0
1075,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1076,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.21296296296296294, 0.5]",0.0
1077,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",3.0,7.5,8.5,6.5,12.77269480634174,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1078,"[0.0, 0.0, 0.18055555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.24074074074074073, 0.5]",2.0,6.0,10.0,8.5,12.77269480634174,"[1.0, 0.0, 0.3888888888888889, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1079,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",1.0,5.0,7.0,5.5,21.365442964944652,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",0.0
1080,"[1.0, 0.0, 0.3888888888888889, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",1.0,5.0,9.0,6.5,16.519512171778537,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.3148148148148148, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1081,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.21296296296296294, 0.5]",2.0,6.0,9.0,7.5,14.52579386194692,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1082,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.3148148148148148, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0,4.0,11.0,9.5,14.52579386194692,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1083,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1084,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1527777777777778, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.17592592592592593, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0
1085,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1086,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",3.0,7.5,8.0,6.5,13.621069408034018,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.10185185185185182, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1087,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.17592592592592593, 0.5, 0.0, 0.0, 0.1527777777777778, 0.0]",0.0,4.0,10.0,8.5,16.519512171778537,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.25925925925925924, 0.5]",0.0
1088,"[0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",3.0,7.5,10.5,9.0,9.875699168323866,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.24074074074074073, 0.5]",0.0
1089,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.10185185185185182, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0,4.0,9.5,8.0,17.61675396541514,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",0.0
1090,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.25925925925925924, 0.5]",2.0,6.0,9.0,7.5,14.52579386194692,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1091,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.24074074074074073, 0.5]",2.0,6.0,10.0,8.5,12.77269480634174,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.3055555555555556, 0.5]",0.0
1092,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",1.0,5.0,7.0,5.0,21.365442964944652,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1093,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5]",2.0,6.0,8.5,7.0,15.490610979144048,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1094,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",1.0,5.0,8.0,5.5,18.786875608116514,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1095,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.3055555555555556, 0.5]",2.0,6.0,13.5,8.5,8.142951342982705,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.3148148148148148, 0.5, 0.0, 0.0, 0.18055555555555555, 0.0]",0.0
1096,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0,4.0,10.0,8.5,16.519512171778537,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1097,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0,4.0,9.5,8.0,17.61675396541514,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1098,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",3.0,7.5,10.0,8.5,10.531652549766878,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1099,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.3148148148148148, 0.5, 0.0, 0.0, 0.18055555555555555, 0.0]",0.0,4.0,11.0,9.5,14.52579386194692,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 1.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.18055555555555555, 0.0]",0.0
1100,"[1.0, 0.0, 0.3055555555555556, 0.5, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",1.0,5.0,7.0,5.5,21.365442964944652,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.25925925925925924, 0.5]",0.0
1101,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",3.0,7.5,8.0,7.0,13.621069408034018,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",0.0
1102,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 1.0, 0.0, 0.3333333333333333, 0.5, 0.0, 0.0, 0.18055555555555555, 0.0]",1.0,5.0,8.5,6.5,17.61675396541514,"[1.0, 0.0, 0.3888888888888889, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.5, 0.0, 0.0, 0.18055555555555555, 0.0]",0.0
1103,"[1.0, 0.0, 0.2777777777777778, 0.5, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0]",1.0,5.0,7.5,5.5,20.034717849141856,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.09722222222222222, 0.5]",0.0
1104,"[1.0, 0.0, 0.3888888888888889, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.16666666666666666, 0.5, 0.0, 0.0, 0.18055555555555555, 0.0]",1.0,5.0,10.0,6.5,14.52579386194692,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.10185185185185182, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.18055555555555555, 0.0]",0.0
1105,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.25925925925925924, 0.5]",2.0,6.0,9.0,7.5,14.52579386194692,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1106,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.10185185185185182, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.18055555555555555, 0.0]",3.0,7.5,10.5,9.5,9.875699168323866,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.12962962962962962, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.18055555555555555, 0.0]",0.0
1107,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.09722222222222222, 0.5]",2.0,6.0,9.0,7.0,14.52579386194692,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0]",0.0
1108,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0]",3.0,7.5,10.0,9.0,10.531652549766878,"[0.0, 0.0, 0.1527777777777778, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",0.0
1109,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.5, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0]",3.0,7.5,8.5,7.0,12.77269480634174,"[0.0, 0.0, 0.1388888888888889, 0.0, 0.0, 0.0, 0.06944444444444445, 0.0, 0.0, 0.0, 0.1481481481481481, 0.5, 0.0, 0.0, 0.09722222222222222, 0.0]",0.0
